Time,Close,Open,High,Low,Body,UpperWick,LowerWick,Range,C1,H1,L1,B1,C2,H2,L2,B2,C3,H3,L3,B3,C4,H4,L4,B4,C5,H5,L5,B5,EMA9,EMA21,EMA50,EMA200,FastSlope,SlopeAccel,TrendUp,TrendDown,DistEMA200,Mom,ADX,ATR,BBWidth,Vol,VolSMA,VolNorm,VolPressure,LocalHigh10,LocalLow10,DistLocalHigh10,DistLocalLow10,SweepUp,SweepDown,IsTradeBar,IsLong,IsShort,BarsSinceEntry
2026-05-14 09:47:00,7515.25,7515.75,7517.0,7514.75,-0.5,1.25,0.5,2.25,7515.5,7517.0,7514.5,1.0,7514.5,7514.75,7512.75,1.0,7513.25,7514.0,7511.25,0.75,7512.25,7514.0,7511.75,-0.5,7512.75,7513.5,7511.75,-0.25,7512.65890807317,7509.11790268875,7503.68140371783,7487.81161452209,2.36025949276063,-0.22444324542721,1,0,109.753541911636,12.25,31.7743709221136,2.51667170654469,19.8100984348894,2724,2840.4,0.959019856358259,-0.959019856358259,7517.0,7506.0,-7,37,0,0,0,0,0,0
2026-05-14 09:48:00,7516.5,7515.5,7516.75,7514.5,1.0,0.25,1.0,2.25,7515.25,7517.0,7514.75,-0.5,7515.5,7517.0,7514.5,1.0,7514.5,7514.75,7512.75,1.0,7513.25,7514.0,7511.25,0.75,7512.25,7514.0,7511.75,-0.5,7513.42712645854,7509.78900244432,7504.18409376811,7488.09707109401,2.28820759420887,0.120445403657868,1,0,113.611715623956,14.25,33.3197321736116,2.49762372750578,19.9389066901877,3075,2870.1,1.07139124072332,1.07139124072332,7517.0,7508.0,-2,34,0,0,0,0,0,0
2026-05-14 09:49:00,7515.75,7516.25,7517.0,7514.75,-0.5,0.75,1.0,2.25,7516.5,7516.75,7514.5,1.0,7515.25,7517.0,7514.75,-0.5,7515.5,7517.0,7514.5,1.0,7514.5,7514.75,7512.75,1.0,7513.25,7514.0,7511.25,0.75,7513.89170116683,7510.33091131302,7504.63765871838,7488.37222461546,1.880566075366,-0.303643677073524,1,0,109.511101538144,11.75,34.8164765884257,2.47993631839823,19.5240236631689,2760,2857.8,0.965777871089649,-0.965777871089649,7517.0,7508.75,-5,28,0,0,0,0,0,0
2026-05-14 09:50:00,7517.0,7515.75,7517.25,7515.25,1.25,0.25,0.5,2.0,7515.75,7517.0,7514.75,-0.5,7516.5,7516.75,7514.5,1.0,7515.25,7517.0,7514.75,-0.5,7515.5,7517.0,7514.5,1.0,7514.5,7514.75,7512.75,1.0,7514.51336093346,7510.93719210274,7505.1224564157,7488.65707810188,1.85445286029153,0.157085058341181,1,0,113.371687592491,12.0,36.2703141796987,2.44565515279835,19.8504408011504,2360,2846.05,0.829219444493245,0.829219444493245,7517.25,7509.75,-1,29,0,0,0,0,0,0
2026-05-14 09:51:00,7519.0,7517.0,7520.0,7516.5,2.0,1.0,0.5,3.5,7517.0,7517.25,7515.25,1.25,7515.75,7517.0,7514.75,-0.5,7516.5,7516.75,7514.5,1.0,7515.25,7517.0,7514.75,-0.5,7515.5,7517.0,7514.5,1.0,7515.41068874677,7511.67017463886,7505.66667381116,7488.95899772276,1.98356228823377,0.275668046674582,1,0,120.164009108979,12.5,38.2235967539946,2.52096549902704,20.3923392478646,6249,2986.75,2.09224072989035,2.09224072989035,7520.0,7511.25,-4,31,0,0,0,0,0,0
2026-05-14 09:52:00,7519.0,7519.0,7519.75,7517.0,0.0,0.75,2.0,2.75,7519.0,7520.0,7516.5,2.0,7517.0,7517.25,7515.25,1.25,7515.75,7517.0,7514.75,-0.5,7516.5,7516.75,7514.5,1.0,7515.25,7517.0,7514.75,-0.5,7516.12855099742,7512.33652239896,7506.18954934798,7489.2579131683,2.23684983058774,-0.17946556266179,1,0,118.968347326798,10.75,40.0373591444122,2.5373251062394,20.618923347256,4446,3111.45,1.42891577881695,-1.42891577881695,7520.0,7511.25,-4,31,0,0,0,0,0,0
2026-05-14 09:53:00,7517.0,7519.25,7519.5,7516.25,-2.25,0.25,0.75,3.25,7519.0,7519.75,7517.0,0.0,7519.0,7520.0,7516.5,2.0,7517.0,7517.25,7515.25,1.25,7515.75,7517.0,7514.75,-0.5,7516.5,7516.75,7514.5,1.0,7516.30284079793,7512.76047490815,7506.61348858924,7489.53395383329,1.7894798644702,-0.543572450130341,1,0,109.864184666829,8.25,41.0642943511893,2.58823045579373,19.5310009984132,3882,3158.5,1.22906442931771,-1.22906442931771,7520.0,7511.25,-12,23,0,0,0,0,0,0
2026-05-14 09:54:00,7517.0,7517.25,7518.75,7516.75,-0.25,1.5,0.25,2.0,7517.0,7519.5,7516.25,-2.25,7519.0,7519.75,7517.0,0.0,7519.0,7520.0,7516.5,2.0,7517.0,7517.25,7515.25,1.25,7515.75,7517.0,7514.75,-0.5,7516.44227263835,7513.14588628013,7507.02080276221,7489.807247825,1.03158389157488,-0.0348579601031815,1,0,108.771008699994,6.25,42.0178770431966,2.5462139946656,17.5962353928335,2569,3203.45,0.801947899920398,-0.801947899920398,7520.0,7512.75,-12,17,0,0,0,0,0,0
2026-05-14 09:55:00,7518.0,7517.25,7518.0,7514.75,0.75,0.0,2.5,3.25,7517.0,7518.75,7516.75,-0.25,7517.0,7519.5,7516.25,-2.25,7519.0,7519.75,7517.0,0.0,7519.0,7520.0,7516.5,2.0,7517.0,7517.25,7515.25,1.25,7516.75381811068,7513.58716934557,7507.45135951663,7490.08777272227,0.625267113259724,0.172113631918364,1,0,111.648909110936,5.25,41.2691611142642,2.59648442361806,16.0046087112423,3306,3288.55,1.00530629000623,1.00530629000623,7520.0,7514.5,-8,14,0,0,0,0,0,0
2026-05-14 09:56:00,7519.0,7518.0,7520.0,7518.0,1.0,1.0,0.0,2.0,7518.0,7518.0,7514.75,0.75,7517.0,7518.75,7516.75,-0.25,7517.0,7519.5,7516.25,-2.25,7519.0,7519.75,7517.0,0.0,7519.0,7520.0,7516.5,2.0,7517.20305448854,7514.07924485961,7507.90424737872,7490.37545657578,0.900213690608325,0.137690905533418,1,0,114.498173696895,6.25,41.2468516380365,2.55387839335963,14.4702280562542,3090,3331.6,0.927482290791211,0.927482290791211,7520.0,7514.5,-4,18,0,0,0,0,0,0
2026-05-14 09:57:00,7518.25,7519.25,7519.25,7517.25,-1.0,0.0,1.0,2.0,7519.0,7520.0,7518.0,1.0,7518.0,7518.0,7514.75,0.75,7517.0,7518.75,7516.75,-0.25,7517.0,7519.5,7516.25,-2.25,7519.0,7519.75,7517.0,0.0,7517.41244359083,7514.45840441783,7508.30996316779,7490.65281521681,0.970170952487024,-0.239847275573084,1,0,110.388739132744,6.0,40.6960828209628,2.5143156509768,12.8487353463297,2669,3341.2,0.798814797078894,-0.798814797078894,7520.0,7514.5,-7,15,0,0,0,0,0,0
2026-05-14 09:58:00,7519.25,7518.25,7519.75,7518.0,1.0,0.5,0.25,1.75,7518.25,7519.25,7517.25,-1.0,7519.0,7520.0,7518.0,1.0,7518.0,7518.0,7514.75,0.75,7517.0,7518.75,7516.75,-0.25,7517.0,7519.5,7516.25,-2.25,7517.77995487267,7514.89400401621,7508.73898422004,7490.93736431913,1.02613676198962,0.158122179542261,1,0,113.250542723465,6.0,40.3575566622347,2.45972167590702,11.7392504019626,2052,3318.6,0.618333032001446,0.618333032001446,7520.0,7514.75,-3,18,0,0,0,0,0,0
2026-05-14 09:59:00,7519.0,7519.25,7519.75,7518.5,-0.25,0.5,0.5,1.25,7519.25,7519.75,7518.0,1.0,7518.25,7519.25,7517.25,-1.0,7519.0,7520.0,7518.0,1.0,7518.0,7518.0,7514.75,0.75,7517.0,7518.75,7516.75,-0.25,7518.02396389813,7515.26727637837,7509.14137699572,7491.21659452491,0.820909409591877,-0.123502256366919,1,0,111.133621900342,4.5,40.0432109434158,2.37331298477081,10.282387854968,2310,3306.4,0.698645052020324,-0.698645052020324,7520.0,7514.75,-4,17,0,0,0,0,0,0
2026-05-14 10:00:00,7516.5,7519.0,7519.0,7515.5,-2.5,0.0,1.0,3.5,7519.0,7519.75,7518.5,-0.25,7519.25,7519.75,7518.0,1.0,7518.25,7519.25,7517.25,-1.0,7519.0,7520.0,7518.0,1.0,7518.0,7518.0,7514.75,0.75,7517.71917111851,7515.37934216216,7509.42995044687,7491.4681706988,0.306727527674411,-0.548801805092808,1,0,100.127317204813,1.0,37.787802621783,2.45379062871575,9.04157066001244,3636,3371.65,1.07840374890632,-1.07840374890632,7520.0,7514.75,-14,7,0,0,0,0,0,0
2026-05-14 10:01:00,7517.75,7516.5,7518.25,7515.75,1.25,0.5,0.75,2.5,7516.5,7519.0,7515.5,-2.5,7519.0,7519.75,7518.5,-0.25,7519.25,7519.75,7518.0,1.0,7518.25,7519.25,7517.25,-1.0,7519.0,7520.0,7518.0,1.0,7517.72533689481,7515.59485651105,7509.75622689993,7491.72968143811,-0.0546179778602891,0.310958555925026,1,0,104.08127424755,2.5,35.6934948945526,2.4570912980932,8.4705371730488,3228,3329.95,0.969383924683554,0.969383924683554,7520.0,7514.75,-9,12,0,0,0,0,0,0
2026-05-14 10:02:00,7521.0,7517.75,7521.0,7517.75,3.25,0.0,0.0,3.25,7517.75,7518.25,7515.75,1.25,7516.5,7519.0,7515.5,-2.5,7519.0,7519.75,7518.5,-0.25,7519.25,7519.75,7518.0,1.0,7518.25,7519.25,7517.25,-1.0,7518.38026951585,7516.08623319186,7510.19715917837,7492.02092838898,0.356305617711769,0.648766844739839,1,0,115.916286444091,4.5,34.9055068217826,2.51372763394368,8.50455760166187,2564,3275.9,0.782685674165878,0.782685674165878,7521.0,7514.75,0,25,0,0,0,0,0,0
2026-05-14 10:03:00,7521.25,7521.0,7522.75,7520.75,0.25,1.5,0.25,2.0,7521.0,7521.0,7517.75,3.25,7517.75,7518.25,7515.75,1.25,7516.5,7519.0,7515.5,-2.5,7519.0,7519.75,7518.5,-0.25,7519.25,7519.75,7518.0,1.0,7518.95421561268,7516.55566653806,7510.63060391647,7492.31176492242,1.23504449416851,-0.0809865242081287,1,0,115.752940310318,5.5,34.7557189020705,2.47703280294771,8.05900117880628,4031,3291.95,1.22450219474779,1.22450219474779,7522.75,7514.75,-6,26,0,0,0,0,0,0
2026-05-14 10:04:00,7522.25,7521.5,7522.5,7521.25,0.75,0.25,0.25,1.25,7521.25,7522.75,7520.75,0.25,7521.0,7521.0,7517.75,3.25,7517.75,7518.25,7515.75,1.25,7516.5,7519.0,7515.5,-2.5,7519.0,7519.75,7518.5,-0.25,7519.61337249014,7517.07333321642,7511.08626650798,7492.60965780876,1.88803559533426,0.0852107806340427,1,0,118.561368764942,5.25,34.6166301194807,2.38938760273716,8.09243473869356,2381,3242.3,0.734355241649446,0.734355241649446,7522.75,7514.75,-2,30,0,0,0,0,0,0
2026-05-14 10:05:00,7520.5,7522.25,7522.75,7520.5,-1.75,0.5,0.0,2.25,7522.25,7522.5,7521.25,0.75,7521.25,7522.75,7520.75,0.25,7521.0,7521.0,7517.75,3.25,7517.75,7518.25,7515.75,1.25,7516.5,7519.0,7515.5,-2.5,7519.79069799211,7517.38484837856,7511.45543252728,7492.88717365146,1.41042847626795,-0.48183137549222,1,0,110.451305394145,1.5,34.0036101010687,2.37943134539879,7.73611659684684,2469,3246.2,0.760581603105169,-0.760581603105169,7522.75,7515.5,-9,20,0,0,0,0,0,0
2026-05-14 10:06:00,7522.0,7520.5,7523.25,7520.0,1.5,1.25,0.5,3.25,7520.5,7522.75,7520.5,-1.75,7522.25,7522.5,7521.25,0.75,7521.25,7522.75,7520.75,0.25,7521.0,7521.0,7517.75,3.25,7517.75,7518.25,7515.75,1.25,7520.23255839369,7517.80440761687,7511.86894497719,7493.17685351563,1.27834278101545,0.264534899605678,1,0,115.292585937485,3.0,33.434377226829,2.44161482072744,7.96790436689662,3940,3187.05,1.23625296120237,1.23625296120237,7523.25,7515.5,-5,26,0,0,0,0,0,0
2026-05-14 10:07:00,7521.5,7522.25,7522.75,7520.75,-0.75,0.5,0.75,2.0,7522.0,7523.25,7520.0,1.5,7520.5,7522.75,7520.5,-1.75,7522.25,7522.5,7521.25,0.75,7521.25,7522.75,7520.75,0.25,7521.0,7521.0,7517.75,3.25,7520.48604671495,7518.14037056079,7512.24663340946,7493.45867586871,0.872674224812727,-0.188372080316185,1,0,112.165296525171,4.5,32.9058038436064,2.4100709049612,7.74919350642449,2537,3177.7,0.798376184032476,-0.798376184032476,7523.25,7515.5,-7,24,0,0,0,0,0,0
2026-05-14 10:08:00,7521.75,7521.5,7522.0,7520.5,0.25,0.25,1.0,1.5,7521.5,7522.75,7520.75,-0.75,7522.0,7523.25,7520.0,1.5,7520.5,7522.75,7520.5,-1.75,7522.25,7522.5,7521.25,0.75,7521.25,7522.75,7520.75,0.25,7520.73883737196,7518.46851869163,7512.61931445222,7493.74018158146,0.948139379849636,-0.0006976642525842,1,0,112.039273674174,4.75,32.2277902424703,2.34506584032111,7.81328996006232,2307,3139.3,0.734877201923996,0.734877201923996,7523.25,7515.5,-6,25,0,0,0,0,0,0
2026-05-14 10:09:00,7522.25,7522.0,7522.75,7521.5,0.25,0.5,0.5,1.25,7521.75,7522.0,7520.5,0.25,7521.5,7522.75,7520.75,-0.75,7522.0,7523.25,7520.0,1.5,7520.5,7522.75,7520.5,-1.75,7522.25,7522.5,7521.25,0.75,7521.04106989757,7518.81228971966,7512.99698839527,7494.02386136672,0.808511503878435,0.0494418685975688,1,0,112.904554533139,4.25,31.9425768916551,2.26684685172675,7.61101175928707,1845,3093.55,0.596402191656834,0.596402191656834,7523.25,7515.5,-4,27,0,0,0,0,0,0
2026-05-14 10:10:00,7522.25,7522.25,7522.75,7521.5,0.0,0.5,0.75,1.25,7522.25,7522.75,7521.5,0.25,7521.75,7522.0,7520.5,0.25,7521.5,7522.75,7520.75,-0.75,7522.0,7523.25,7520.0,1.5,7520.5,7522.75,7520.5,-1.75,7521.28285591806,7519.12480883606,7513.35985159546,7494.30471846754,0.796809203102384,-0.0604465051210354,1,0,111.781126129823,3.25,31.677735923041,2.19421493374627,7.62823701781781,1576,3054.35,0.515985397875162,-0.515985397875162,7523.25,7515.75,-4,26,0,0,0,0,0,0
2026-05-14 10:11:00,7523.5,7522.25,7523.75,7521.75,1.25,0.25,0.5,2.0,7522.25,7522.75,7521.5,0.0,7522.25,7522.75,7521.5,0.25,7521.75,7522.0,7520.5,0.25,7521.5,7522.75,7520.75,-0.75,7522.0,7523.25,7520.0,1.5,7521.72628473445,7519.52255348732,7513.75750447407,7494.5952187813,0.987447362481362,0.201642795902444,1,0,115.619124874796,5.25,31.8865422354789,2.18034243847868,8.26801064343817,2241,2853.95,0.785227491721999,0.785227491721999,7523.75,7517.75,-1,23,0,0,0,0,0,0
2026-05-14 10:12:00,7522.75,7523.25,7523.5,7521.5,-0.5,0.25,1.25,2.0,7523.5,7523.75,7521.75,1.25,7522.25,7522.75,7521.5,0.0,7522.25,7522.75,7521.5,0.25,7521.75,7522.0,7520.5,0.25,7521.5,7522.75,7520.75,-0.75,7521.93102778756,7519.81595771575,7514.11015135744,7494.8753658581,0.889957889985453,-0.238685763277317,1,0,111.498536567582,3.5,31.8561683297278,2.1674608357302,8.56431550096022,1899,2726.6,0.69647179637644,-0.69647179637644,7523.75,7520.0,-4,11,0,0,0,0,0,0
2026-05-14 10:13:00,7522.5,7522.75,7522.75,7521.75,-0.25,0.0,0.75,1.0,7522.75,7523.5,7521.5,-0.5,7523.5,7523.75,7521.75,1.25,7522.25,7522.75,7521.5,0.0,7522.25,7522.75,7521.5,0.25,7521.75,7522.0,7520.5,0.25,7522.04482223005,7520.05996155977,7514.43916502969,7495.15023783962,0.761966311988544,-0.0909486106220356,1,0,109.399048641535,3.5,31.8279639886731,2.08407077603518,8.29020506380948,1486,2606.8,0.57004756789934,-0.57004756789934,7523.75,7520.0,-5,10,0,0,0,0,0,0
2026-05-14 10:14:00,7523.75,7522.5,7524.5,7521.5,1.25,0.75,1.0,3.0,7522.5,7522.75,7521.75,-0.25,7522.75,7523.5,7521.5,-0.5,7523.5,7523.75,7521.75,1.25,7522.25,7522.75,7521.5,0.0,7522.25,7522.75,7521.5,0.25,7522.38585778404,7520.39541959979,7514.80429581284,7495.43481258748,0.659573049591017,0.227241111501826,1,0,113.260749650075,7.25,32.581246344812,2.14949429203267,8.15475321515078,2134,2585.05,0.825515947467167,0.825515947467167,7524.5,7520.0,-3,15,0,0,0,0,0,0
2026-05-14 10:15:00,7525.0,7524.0,7525.0,7523.5,1.0,0.0,0.5,1.5,7523.75,7524.5,7521.5,1.25,7522.5,7522.75,7521.75,-0.25,7522.75,7523.5,7521.5,-0.5,7523.5,7523.75,7521.75,1.25,7522.25,7522.75,7521.5,0.0,7522.90868622723,7520.81401781799,7515.2041273496,7495.72899355676,0.977658439673178,0.18179288920237,1,0,117.084025772958,7.25,33.4729563121326,2.10310184260177,8.54049178911919,2252,2532.35,0.889292554346753,0.889292554346753,7525.0,7520.0,0,20,0,0,0,0,0,0
2026-05-14 10:16:00,7526.5,7525.0,7526.75,7525.0,1.5,0.25,0.0,1.75,7525.0,7525.0,7523.5,1.0,7523.75,7524.5,7521.5,1.25,7522.5,7522.75,7521.75,-0.25,7522.75,7523.5,7521.5,-0.5,7523.5,7523.75,7521.75,1.25,7523.62694898178,7521.33092528908,7515.64710274765,7496.03517272535,1.58212675173854,0.195434311361169,1,0,121.8593090986,5.5,34.8883150939041,2.07788028241593,9.51262319236957,3378,2546.75,1.32639638755276,1.32639638755276,7526.75,7520.5,-1,24,0,0,0,0,0,0
2026-05-14 10:17:00,7527.0,7526.75,7528.25,7526.5,0.25,1.25,0.25,1.75,7526.5,7526.75,7525.0,1.5,7525.0,7525.0,7523.5,1.0,7523.75,7524.5,7521.5,1.25,7522.5,7522.75,7521.75,-0.25,7522.75,7523.5,7521.5,-0.5,7524.30155918543,7521.84629571735,7516.0923144046,7496.34328045943,1.91570140139083,-0.0436525509112471,1,0,122.626878162297,5.75,36.6076221224663,2.05446026224336,10.1748464361881,3120,2569.3,1.21433853578796,1.21433853578796,7528.25,7520.5,-5,26,0,0,0,0,0,0
2026-05-14 10:18:00,7528.0,7526.75,7528.25,7526.25,1.25,0.25,0.5,2.0,7527.0,7528.25,7526.5,0.25,7526.5,7526.75,7525.0,1.5,7525.0,7525.0,7523.5,1.0,7523.75,7524.5,7521.5,1.25,7522.5,7522.75,7521.75,-0.25,7525.04124734834,7522.40572337941,7516.55928246717,7496.65827269366,2.13256112111321,0.0650779592724575,1,0,125.366909225359,5.75,37.962001185846,2.05057024351169,11.1552678139069,2835,2608.45,1.08685234526251,1.08685234526251,7528.25,7521.5,-1,26,0,0,0,0,0,0
2026-05-14 10:19:00,7529.25,7528.0,7530.25,7528.0,1.25,1.0,0.0,2.25,7528.0,7528.25,7526.25,1.25,7527.0,7528.25,7526.5,0.25,7526.5,7526.75,7525.0,1.5,7525.0,7525.0,7523.5,1.0,7523.75,7524.5,7521.5,1.25,7525.88299787868,7523.02793034492,7517.05695766454,7496.98256848775,2.25604889689112,0.102062367416693,1,0,129.069726048983,8.75,39.7122006087043,2.064815226118,12.2207814807407,2556,2620.75,0.975293332061433,0.975293332061433,7530.25,7521.5,-4,31,0,0,0,0,0,0
2026-05-14 10:20:00,7529.0,7529.25,7529.5,7528.5,-0.25,0.25,0.5,1.0,7529.25,7530.25,7528.0,1.25,7528.0,7528.25,7526.25,1.25,7527.0,7528.25,7526.5,0.25,7526.5,7526.75,7525.0,1.5,7525.0,7525.0,7523.5,1.0,7526.50639830294,7523.5708457681,7517.52531226593,7497.30114989584,2.20483911751307,-0.218350106067192,1,0,126.795400416653,7.0,41.3373857870728,1.988756995681,11.8679189414142,1837,2530.8,0.725857436383752,-0.725857436383752,7530.25,7521.5,-5,30,0,0,0,0,0,0
2026-05-14 10:21:00,7531.75,7529.25,7532.5,7528.5,2.5,0.75,0.75,4.0,7529.0,7529.5,7528.5,-0.25,7529.25,7530.25,7528.0,1.25,7528.0,7528.25,7526.25,1.25,7527.0,7528.25,7526.5,0.25,7526.5,7526.75,7525.0,1.5,7527.55511864235,7524.31440524373,7518.08314315746,7497.64392452374,2.51387129400973,0.425319915147156,1,0,136.424301905045,10.25,43.4164797478257,2.13241721027521,12.6999015744223,4423,2590.55,1.70735944104534,1.70735944104534,7532.5,7521.5,-3,41,0,0,0,0,0,0
2026-05-14 10:22:00,7529.75,7531.75,7531.75,7529.0,-2.0,0.0,0.75,2.75,7531.75,7532.5,7528.5,2.5,7529.0,7529.5,7528.5,-0.25,7529.25,7530.25,7528.0,1.25,7528.0,7528.25,7526.25,1.25,7527.0,7528.25,7526.5,0.25,7527.99409491388,7524.80855022157,7518.54066695521,7497.96338796131,2.11109703520742,-0.609744067882275,1,0,127.146448154745,8.0,45.3470669970962,2.17653026668413,13.2230858728217,3063,2615.5,1.17109539285032,-1.17109539285032,7532.5,7521.5,-11,33,0,0,0,0,0,0
2026-05-14 10:23:00,7529.25,7529.5,7530.25,7528.5,-0.25,0.75,0.75,1.75,7529.75,7531.75,7529.0,-2.0,7531.75,7532.5,7528.5,2.5,7529.0,7529.5,7528.5,-0.25,7529.25,7530.25,7528.0,1.25,7528.0,7528.25,7526.25,1.25,7528.24527593111,7525.21231838325,7518.9606408001,7498.27469753384,1.73887762816685,-0.187795254305456,1,0,123.901209864649,7.0,46.6592005254751,2.14606381906383,13.427211177308,2492,2538.55,0.981662760237143,-0.981662760237143,7532.5,7521.5,-13,31,0,0,0,0,0,0
2026-05-14 10:24:00,7528.75,7529.0,7529.75,7528.0,-0.25,0.75,0.75,1.75,7529.25,7530.25,7528.5,-0.25,7529.75,7531.75,7529.0,-2.0,7531.75,7532.5,7528.5,2.5,7529.0,7529.5,7528.5,-0.25,7529.25,7530.25,7528.0,1.25,7528.34622074489,7525.53392580295,7519.34453723931,7498.5779343743,0.791102102533841,-0.150236203445274,1,0,120.688262502812,6.5,47.4007862314354,2.11777354627356,13.5476935306342,2943,2566.65,1.14663082227807,-1.14663082227807,7532.5,7523.5,-15,21,0,0,0,0,0,0
2026-05-14 10:25:00,7529.5,7528.75,7530.5,7528.75,0.75,1.0,0.0,1.75,7528.75,7529.75,7528.0,-0.25,7529.25,7530.25,7528.5,-0.25,7529.75,7531.75,7529.0,-2.0,7531.75,7532.5,7528.5,2.5,7529.0,7529.5,7528.5,-0.25,7528.57697659591,7525.89447800268,7519.74279068091,7498.88561661933,0.582881682027619,0.129811037244508,1,0,122.457533522684,6.0,48.2790229964974,2.09150400725402,13.2385799842741,2133,2549.85,0.836519795282075,0.836519795282075,7532.5,7525.0,-12,18,0,0,0,0,0,0
2026-05-14 10:26:00,7530.75,7529.5,7531.0,7529.5,1.25,0.25,0.0,1.5,7529.5,7530.5,7528.75,0.75,7528.75,7529.75,7528.0,-0.25,7529.25,7530.25,7528.5,-0.25,7529.75,7531.75,7529.0,-2.0,7531.75,7532.5,7528.5,2.5,7529.01158127673,7526.33588909335,7520.17444594832,7499.20267516043,0.766305345621731,0.203848829794879,1,0,126.189299358277,8.0,49.2168280929363,2.04925372102159,13.425628476909,1851,2445.4,0.756931381369101,0.756931381369101,7532.5,7526.25,-7,18,0,0,0,0,0,0
2026-05-14 10:27:00,7532.0,7530.5,7532.5,7530.5,1.5,0.5,0.0,2.0,7530.75,7531.0,7529.5,1.25,7529.5,7530.5,7528.75,0.75,7528.75,7529.75,7528.0,-0.25,7529.25,7530.25,7528.5,-0.25,7529.75,7531.75,7529.0,-2.0,7529.60926502138,7526.85080826668,7520.63819316604,7499.52901670112,1.26304427649666,0.163079063835539,1,0,129.883933195506,9.5,50.4203233379937,2.04573559809148,13.5811450180026,2964,2466.75,1.20158102766798,1.20158102766798,7532.5,7526.25,-2,23,0,0,0,0,0,0
2026-05-14 10:28:00,7532.25,7532.0,7532.75,7531.0,0.25,0.5,1.0,1.75,7532.0,7532.5,7530.5,1.5,7530.75,7531.0,7529.5,1.25,7529.5,7530.5,7528.75,0.75,7528.75,7529.75,7528.0,-0.25,7529.25,7530.25,7528.5,-0.25,7530.13741201711,7527.3416438788,7521.09355813992,7499.8545986245,1.56043542119642,-0.0695367489306591,1,0,129.581605502015,8.5,51.5892462549249,2.02461162679923,13.5656735918274,1885,2445.65,0.770756240672214,0.770756240672214,7532.75,7528.0,-2,17,0,0,0,0,0,0
2026-05-14 10:29:00,7533.0,7532.5,7533.0,7531.75,0.5,0.0,0.75,1.25,7532.25,7532.75,7531.0,0.25,7532.0,7532.5,7530.5,1.5,7530.75,7531.0,7529.5,1.25,7529.5,7530.5,7528.75,0.75,7528.75,7529.75,7528.0,-0.25,7530.70992961369,7527.85603988982,7521.56047742855,7500.18440361331,1.69834833695677,0.0443706008554727,1,0,131.262385546768,8.0,52.7276367673784,1.969282224885,13.609188072769,2218,2464.3,0.900052753317372,0.900052753317372,7533.0,7528.0,0,20,0,0,0,0,0,0
2026-05-14 10:30:00,7530.0,7532.75,7533.0,7529.75,-2.75,0.25,0.25,3.25,7533.0,7533.0,7531.75,0.5,7532.25,7532.75,7531.0,0.25,7532.0,7532.5,7530.5,1.5,7530.75,7531.0,7529.5,1.25,7529.5,7530.5,7528.75,0.75,7530.56794369095,7528.05094535438,7521.89143909802,7500.48107621417,0.958678669565415,-0.714503519316168,1,0,118.075695143314,3.5,51.8545329531553,2.06076206596464,12.7172127449376,4681,2619.55,1.7869481399477,-1.7869481399477,7533.0,7528.0,-12,8,0,0,0,0,0,0
2026-05-14 10:31:00,7532.25,7529.75,7532.25,7529.0,2.5,0.0,0.75,3.25,7530.0,7533.0,7529.75,-2.75,7533.0,7533.0,7531.75,0.5,7532.25,7532.75,7531.0,0.25,7532.0,7532.5,7530.5,1.5,7530.75,7531.0,7529.5,1.25,7530.90435495276,7528.43267759489,7522.2976571726,7500.79718490856,0.766942935651969,0.478397184547248,1,0,125.811260365765,5.25,50.4300150206515,2.14570763268145,12.4072559415854,3076,2661.3,1.1558261000263,1.1558261000263,7533.0,7528.0,-3,17,0,0,0,0,0,0
2026-05-14 10:32:00,7532.25,7532.25,7532.75,7531.5,0.0,0.5,0.75,1.25,7532.25,7532.25,7529.0,2.5,7530.0,7533.0,7529.75,-2.75,7533.0,7533.0,7531.75,0.5,7532.25,7532.75,7531.0,0.25,7532.0,7532.5,7530.5,1.5,7531.17348396221,7528.77970690445,7522.68794512662,7501.1101482428,0.463554348521029,-0.0672822523620198,1,0,124.559407028788,4.25,49.3118122163494,2.08172851606135,11.5260574352196,1740,2653.35,0.655774775284075,-0.655774775284075,7533.0,7528.0,-3,17,0,0,0,0,0,0
2026-05-14 10:33:00,7532.0,7532.0,7532.5,7531.5,0.0,0.5,0.5,1.0,7532.25,7532.75,7531.5,0.0,7532.25,7532.25,7529.0,2.5,7530.0,7533.0,7529.75,-2.75,7533.0,7533.0,7531.75,0.5,7532.25,7532.75,7531.0,0.25,7531.33878716977,7529.07246082222,7523.05312374911,7501.41750995183,0.77084347881646,-0.103825801889798,1,0,122.329960192681,2.75,48.273481040926,2.00446219348554,10.0369318021003,1899,2674.0,0.710172026925954,-0.710172026925954,7533.0,7528.0,-4,16,0,0,0,0,0,0
2026-05-14 10:34:00,7531.5,7532.0,7533.0,7531.0,-0.5,1.0,0.5,2.0,7532.0,7532.5,7531.5,0.0,7532.25,7532.75,7531.5,0.0,7532.25,7532.25,7529.0,2.5,7530.0,7533.0,7529.75,-2.75,7533.0,7533.0,7531.75,0.5,7531.37102973581,7529.29314620202,7523.38437379816,7501.71683821102,0.466674783054259,-0.133060641510383,1,0,119.132647155937,2.5,47.3093163780328,2.00414346537943,8.59345681317973,1773,2655.95,0.667557747698564,-0.667557747698564,7533.0,7528.75,-6,11,0,0,0,0,0,0
